id,date,element,value,mflag,qflag,sflag,time
USW00094846,1/13/2016,AWND,42,,,W,
USW00094846,1/13/2016,WDF5,200,,,W,
USW00094846,1/13/2016,TMIN,-188,,,W,2400
USW00094846,1/13/2016,SNWD,80,,,W,2400
USW00094846,1/13/2016,WDF2,220,,,W,
USW00094846,1/13/2016,PRCP,0,T,,W,2400
USW00094846,1/14/2016,WSF5,130,,,W,
USW00094846,1/14/2016,AWND,47,,,W,
USW00094846,1/14/2016,PRCP,0,,,W,2400
USW00094846,1/14/2016,SNOW,0,,,W,
USW00094846,1/14/2016,WDF5,200,,,W,
USW00094846,1/14/2016,WDF2,190,,,W,
USW00094846,1/14/2016,TAVG,-8,H,,S,
USW00094846,1/14/2016,TMAX,67,,,W,2400
USW00094846,1/14/2016,SNWD,50,,,W,2400
USW00094846,1/14/2016,TMIN,-43,,,W,2400
USW00094846,1/14/2016,WSF2,94,,,W,
USW00094846,1/15/2016,SNOW,0,T,,W,
USW00094846,1/15/2016,WSF2,103,,,W,
USW00094846,1/15/2016,SNWD,0,,,W,2400
USW00094846,1/15/2016,WT01,1,,,W,
USW00094846,1/15/2016,PRCP,3,,,W,2400
USW00094846,1/15/2016,TMIN,-10,,,W,2400
USW00094846,1/15/2016,TAVG,44,H,,S,
USW00094846,1/15/2016,WDF5,210,,,W,
USW00094846,1/15/2016,WSF5,125,,,W,
USW00094846,1/15/2016,TMAX,61,,,W,2400
USW00094846,1/15/2016,AWND,60,,,W,
USW00094846,1/15/2016,WDF2,340,,,W,
USW00094846,1/16/2016,SNWD,0,,,W,2400
USW00094846,1/16/2016,WDF2,290,,,W,
USW00094846,1/16/2016,AWND,62,,,W,
USW00094846,1/16/2016,WDF5,290,,,W,
USW00094846,1/16/2016,TMAX,-10,,,W,2400
USW00094846,1/16/2016,PRCP,0,,,W,2400
USW00094846,1/16/2016,WSF2,112,,,W,
USW00094846,1/16/2016,TAVG,-20,H,,S,
USW00094846,1/16/2016,SNOW,0,,,W,
USW00094846,1/16/2016,TMIN,-127,,,W,2400
USW00094846,1/16/2016,WSF5,143,,,W,
USW00094846,1/17/2016,PRCP,0,,,W,2400
USW00094846,1/17/2016,WDF2,300,,,W,
USW00094846,1/17/2016,WT08,1,,,W,
USW00094846,1/17/2016,SNOW,0,,,W,
USW00094846,1/17/2016,AWND,72,,,W,
USW00094846,1/17/2016,WSF5,134,,,W,
USW00094846,1/17/2016,TAVG,-136,H,,S,
USW00094846,1/17/2016,SNWD,0,,,W,2400
USW00094846,1/17/2016,WSF2,107,,,W,
USW00094846,1/17/2016,WDF5,300,,,W,
USW00094846,1/17/2016,TMAX,-132,,,W,2400
USW00094846,1/17/2016,TMIN,-182,,,W,2400
USW00094846,1/18/2016,WSF2,89,,,W,
USW00094846,1/18/2016,WDF5,290,,,W,
USW00094846,1/18/2016,SNWD,0,,,W,2400
USW00094846,1/18/2016,TMAX,-138,,,W,2400
USW00094846,1/18/2016,WSF5,116,,,W,
USW00094846,1/18/2016,PRCP,0,,,W,2400
USW00094846,1/18/2016,AWND,63,,,W,
USW00094846,1/18/2016,TMIN,-199,,,W,2400
USW00094846,1/18/2016,WDF2,300,,,W,
USW00094846,1/18/2016,TAVG,-174,H,,S,
USW00094846,1/18/2016,SNOW,0,,,W,
USW00094846,1/19/2016,TAVG,-146,H,,S,
USW00094846,1/19/2016,WSF2,67,,,W,
USW00094846,1/19/2016,AWND,26,,,W,
USW00094846,1/19/2016,WDF5,300,,,W,
USW00094846,1/19/2016,TMIN,-177,,,W,2400
USW00094846,1/19/2016,PRCP,0,,,W,2400
USW00094846,1/19/2016,SNOW,0,,,W,
USW00094846,1/19/2016,SNWD,0,,,W,2400
USW00094846,1/19/2016,WDF2,300,,,W,
USW00094846,1/19/2016,TMAX,-82,,,W,2400
USW00094846,1/19/2016,WSF5,81,,,W,
USW00094846,1/20/2016,AWND,16,,,W,
USW00094846,1/20/2016,SNWD,0,,,W,2400
USW00094846,1/20/2016,WDF2,250,,,W,
USW00094846,1/20/2016,PRCP,13,,,W,2400
USW00094846,1/20/2016,SNOW,23,,,W,
USW00094846,1/20/2016,WDF5,260,,,W,
USW00094846,1/20/2016,WSF2,40,,,W,
USW00094846,1/20/2016,WT01,1,,,W,
USW00094846,1/20/2016,TMAX,-49,,,W,2400
USW00094846,1/20/2016,TMIN,-110,,,W,2400
USW00094846,1/20/2016,WSF5,49,,,W,
USW00094846,1/20/2016,TAVG,-85,H,,S,
USW00094846,1/21/2016,WT08,1,,,W,
USW00094846,1/21/2016,WSF2,36,,,W,
USW00094846,1/21/2016,WSF5,54,,,W,
USW00094846,1/21/2016,WDF2,70,,,W,
USW00094846,1/21/2016,PRCP,0,,,W,2400
USW00094846,1/21/2016,SNWD,0,,,W,2400
USW00094846,1/21/2016,AWND,14,,,W,
USW00094846,1/21/2016,SNOW,0,,,W,
USW00094846,1/21/2016,WT01,1,,,W,
USW00094846,1/21/2016,TMAX,-16,,,W,2400
USW00094846,1/21/2016,WDF5,40,,,W,
USW00094846,1/21/2016,TMIN,-127,,,W,2400
USW00094846,1/21/2016,TAVG,-72,H,,S,
USW00094846,1/22/2016,WSF5,94,,,W,
USW00094846,1/22/2016,TMIN,-71,,,W,2400
USW00094846,1/22/2016,SNOW,10,,,W,
USW00094846,1/22/2016,WDF5,40,,,W,
USW00094846,1/22/2016,SNWD,0,,,W,2400
USW00094846,1/22/2016,AWND,47,,,W,
USW00094846,1/22/2016,TAVG,-46,H,,S,
USW00094846,1/22/2016,WSF2,76,,,W,
USW00094846,1/22/2016,WT01,1,,,W,
USW00094846,1/22/2016,WDF2,50,,,W,
USW00094846,1/22/2016,TMAX,-10,,,W,2400
USW00094846,1/22/2016,PRCP,5,,,W,2400
USW00094846,1/23/2016,PRCP,0,T,,W,2400
USW00094846,1/23/2016,WDF2,340,,,W,
USW00094846,1/23/2016,SNOW,0,T,,W,
USW00094846,1/23/2016,TAVG,-23,H,,S,
USW00094846,1/23/2016,WSF2,63,,,W,
USW00094846,1/23/2016,SNWD,0,,,W,2400
USW00094846,1/23/2016,WSF5,81,,,W,
USW00094846,1/23/2016,TMAX,6,,,W,2400
USW00094846,1/23/2016,WDF5,320,,,W,
USW00094846,1/23/2016,AWND,28,,,W,
USW00094846,1/23/2016,TMIN,-66,,,W,2400
USW00094846,1/24/2016,PRCP,0,,,W,2400
USW00094846,1/24/2016,SNOW,0,,,W,
USW00094846,1/24/2016,TMAX,11,,,W,2400
USW00094846,1/24/2016,TMIN,-43,,,W,2400
USW00094846,1/24/2016,WT08,1,,,W,
USW00094846,1/24/2016,TAVG,-27,H,,S,
USW00094846,1/24/2016,WSF5,107,,,W,
USW00094846,1/24/2016,WDF5,200,,,W,
USW00094846,1/24/2016,SNWD,0,,,W,2400
USW00094846,1/24/2016,WT01,1,,,W,
USW00094846,1/24/2016,WSF2,89,,,W,
USW00094846,1/24/2016,AWND,38,,,W,
USW00094846,1/24/2016,WDF2,210,,,W,
USW00094846,1/25/2016,WDF5,250,,,W,
USW00094846,1/25/2016,PRCP,33,,,W,2400
USW00094846,1/25/2016,TMIN,-43,,,W,2400
USW00094846,1/25/2016,WSF5,143,,,W,
USW00094846,1/25/2016,AWND,46,,,W,
USW00094846,1/25/2016,SNWD,0,,,W,2400
USW00094846,1/25/2016,TMAX,50,,,W,2400
USW00094846,1/25/2016,WDF2,250,,,W,
USW00094846,1/25/2016,SNOW,0,,,W,
USW00094846,1/25/2016,WT01,1,,,W,
USW00094846,1/25/2016,WSF2,112,,,W,
USW00094846,1/25/2016,TAVG,-8,H,,S,
USW00094846,1/26/2016,WDF2,270,,,W,
USW00094846,1/26/2016,TMIN,-43,,,W,2400
USW00094846,1/26/2016,WDF5,260,,,W,
USW00094846,1/26/2016,PRCP,5,,,W,2400
USW00094846,1/26/2016,TAVG,4,H,,S,
USW00094846,1/26/2016,SNOW,0,T,,W,
USW00094846,1/26/2016,WT04,1,,,W,
USW00094846,1/26/2016,TMAX,22,,,W,2400
USW00094846,1/26/2016,SNWD,0,,,W,2400
USW00094846,1/26/2016,AWND,74,,,W,
USW00094846,1/26/2016,WSF2,125,,,W,
USW00094846,1/26/2016,WSF5,157,,,W,
USW00094846,1/26/2016,WT01,1,,,W,
USW00094846,1/27/2016,SNOW,0,T,,W,
USW00094846,1/27/2016,TMIN,-49,,,W,2400
USW00094846,1/27/2016,SNWD,0,,,W,2400
USW00094846,1/27/2016,PRCP,0,T,,W,2400
USW00094846,1/27/2016,WDF2,210,,,W,
USW00094846,1/27/2016,WDF5,220,,,W,
USW00094846,1/27/2016,AWND,59,,,W,
USW00094846,1/27/2016,TMAX,11,,,W,2400
USW00094846,1/27/2016,WSF2,130,,,W,
USW00094846,1/27/2016,TAVG,-24,H,,S,
USW00094846,1/27/2016,WSF5,170,,,W,
USW00094846,1/28/2016,TAVG,12,H,,S,
USW00094846,1/28/2016,WSF2,98,,,W,
USW00094846,1/28/2016,PRCP,0,T,,W,2400
USW00094846,1/28/2016,WSF5,130,,,W,
USW00094846,1/28/2016,TMAX,39,,,W,2400
USW00094846,1/28/2016,AWND,68,,,W,
USW00094846,1/28/2016,WDF5,340,,,W,
USW00094846,1/28/2016,SNOW,0,T,,W,
USW00094846,1/28/2016,WDF2,340,,,W,
USW00094846,1/28/2016,SNWD,0,,,W,2400
USW00094846,1/28/2016,TMIN,-16,,,W,2400
USW00094846,1/29/2016,WDF5,200,,,W,
USW00094846,1/29/2016,SNWD,0,,,W,2400
USW00094846,1/29/2016,TMAX,17,,,W,2400
USW00094846,1/29/2016,PRCP,0,T,,W,2400
USW00094846,1/29/2016,SNOW,0,T,,W,
USW00094846,1/29/2016,AWND,47,,,W,
USW00094846,1/29/2016,WDF2,190,,,W,
USW00094846,1/29/2016,TAVG,-21,H,,S,
USW00094846,1/29/2016,WSF2,103,,,W,
USW00094846,1/29/2016,TMIN,-66,,,W,2400
USW00094846,1/29/2016,WSF5,134,,,W,
USW00094846,1/30/2016,TMIN,17,,,W,2400
USW00094846,1/30/2016,TMAX,78,,,W,2400
USW00094846,1/30/2016,PRCP,0,T,,W,2400
USW00094846,1/30/2016,TAVG,31,H,,S,
USW00094846,1/30/2016,WSF5,112,,,W,
USW00094846,1/30/2016,WDF2,190,,,W,
USW00094846,1/30/2016,SNOW,0,,,W,
USW00094846,1/30/2016,WSF2,89,,,W,
USW00094846,1/30/2016,WDF5,190,,,W,
USW00094846,1/30/2016,SNWD,0,,,W,2400
USW00094846,1/30/2016,AWND,38,,,W,
USW00094846,1/31/2016,WT01,1,,,W,
USW00094846,1/31/2016,WDF2,290,,,W,
USW00094846,1/31/2016,TMAX,89,,,W,2400
USW00094846,1/31/2016,TMIN,6,,,W,2400
USW00094846,1/31/2016,PRCP,5,,,W,2400
USW00094846,1/31/2016,SNOW,0,,,W,
USW00094846,1/31/2016,WSF2,81,,,W,
USW00094846,1/31/2016,AWND,38,,,W,
USW00094846,1/31/2016,WDF5,280,,,W,
USW00094846,1/31/2016,SNWD,0,,,W,2400
USW00094846,1/31/2016,TAVG,57,H,,S,
USW00094846,1/31/2016,WSF5,107,,,W,
USW00094846,2/1/2016,SNWD,0,,,W,2400
USW00094846,2/1/2016,TAVG,22,H,,S,
USW00094846,2/1/2016,PRCP,0,,,W,2400
USW00094846,2/1/2016,WDF5,50,,,W,
USW00094846,2/1/2016,WSF5,72,,,W,
USW00094846,2/1/2016,WT01,1,,,W,
USW00094846,2/1/2016,TMAX,72,,,W,2400
USW00094846,2/1/2016,SNOW,0,,,W,
USW00094846,2/1/2016,TMIN,-10,,,W,2400
USW00094846,2/1/2016,WSF2,45,,,W,
USW00094846,2/1/2016,AWND,22,,,W,
USW00094846,2/1/2016,WDF2,280,,,W,
USW00094846,2/2/2016,SNWD,0,,,W,2400
USW00094846,2/2/2016,WT08,1,,,W,
USW00094846,2/2/2016,WT01,1,,,W,
USW00094846,2/2/2016,WDF5,100,,,W,
USW00094846,2/2/2016,WSF5,179,,,W,
USW00094846,2/2/2016,PRCP,201,,,W,2400
USW00094846,2/2/2016,WT02,1,,,W,
USW00094846,2/2/2016,TMIN,0,,,W,2400
USW00094846,2/2/2016,TAVG,14,H,,S,
USW00094846,2/2/2016,WSF2,148,,,W,
USW00094846,2/2/2016,WDF2,100,,,W,
USW00094846,2/2/2016,SNOW,0,,,W,
USW00094846,2/2/2016,TMAX,33,,,W,2400
USW00094846,2/2/2016,WT03,1,,,W,
USW00094846,2/2/2016,AWND,51,,,W,
USW00094846,2/3/2016,WDF2,280,,,W,
USW00094846,2/3/2016,TMAX,28,,,W,2400
USW00094846,2/3/2016,SNWD,0,,,W,2400
USW00094846,2/3/2016,WSF2,103,,,W,
USW00094846,2/3/2016,SNOW,0,T,,W,
USW00094846,2/3/2016,WT01,1,,,W,
USW00094846,2/3/2016,AWND,60,,,W,
USW00094846,2/3/2016,WSF5,134,,,W,
USW00094846,2/3/2016,WDF5,240,,,W,
USW00094846,2/3/2016,TAVG,20,H,,S,
USW00094846,2/3/2016,WT02,1,,,W,
USW00094846,2/3/2016,TMIN,-21,,,W,2400
USW00094846,2/3/2016,PRCP,5,,,W,2400
USW00094846,2/4/2016,WSF5,94,,,W,
USW00094846,2/4/2016,TMIN,-71,,,W,2400
USW00094846,2/4/2016,WSF2,72,,,W,
USW00094846,2/4/2016,TMAX,0,,,W,2400
USW00094846,2/4/2016,PRCP,0,,,W,2400
USW00094846,2/4/2016,AWND,42,,,W,
USW00094846,2/4/2016,SNOW,0,,,W,
USW00094846,2/4/2016,TAVG,-29,H,,S,
USW00094846,2/4/2016,WDF5,290,,,W,
USW00094846,2/4/2016,WDF2,280,,,W,
USW00094846,2/4/2016,SNWD,0,,,W,2400
USW00094846,2/5/2016,SNOW,0,T,,W,
USW00094846,2/5/2016,TMIN,-38,,,W,2400
USW00094846,2/5/2016,AWND,30,,,W,
USW00094846,2/5/2016,TAVG,-17,H,,S,
USW00094846,2/5/2016,PRCP,0,T,,W,2400
USW00094846,2/5/2016,WDF5,320,,,W,
USW00094846,2/5/2016,TMAX,11,,,W,2400
USW00094846,2/5/2016,WSF2,76,,,W,
USW00094846,2/5/2016,WDF2,330,,,W,
USW00094846,2/5/2016,SNWD,0,T,,W,2400
USW00094846,2/5/2016,WSF5,85,,,W,
USW00094846,2/6/2016,WDF2,250,,,W,
USW00094846,2/6/2016,SNOW,0,,,W,
USW00094846,2/6/2016,WDF5,260,,,W,
USW00094846,2/6/2016,TMAX,50,,,W,2400
USW00094846,2/6/2016,SNWD,0,,,W,2400
USW00094846,2/6/2016,TAVG,-8,H,,S,
USW00094846,2/6/2016,TMIN,-43,,,W,2400
USW00094846,2/6/2016,AWND,38,,,W,
USW00094846,2/6/2016,WSF5,103,,,W,
USW00094846,2/6/2016,WT01,1,,,W,
USW00094846,2/6/2016,WSF2,76,,,W,
USW00094846,2/6/2016,WT08,1,,,W,
USW00094846,2/6/2016,PRCP,0,,,W,2400
USW00094846,2/7/2016,TMAX,61,,,W,2400
USW00094846,2/7/2016,TAVG,31,H,,S,
USW00094846,2/7/2016,TMIN,0,,,W,2400
USW00094846,2/7/2016,WDF2,250,,,W,
USW00094846,2/7/2016,AWND,58,,,W,
USW00094846,2/7/2016,SNWD,0,,,W,2400
USW00094846,2/7/2016,WDF5,250,,,W,
USW00094846,2/7/2016,PRCP,0,,,W,2400
USW00094846,2/7/2016,WSF2,98,,,W,
USW00094846,2/7/2016,SNOW,0,,,W,
USW00094846,2/7/2016,WSF5,130,,,W,
USW00094846,2/8/2016,WDF5,280,,,W,
USW00094846,2/8/2016,SNOW,10,,,W,
USW00094846,2/8/2016,WSF2,89,,,W,
USW00094846,2/8/2016,SNWD,0,,,W,2400
USW00094846,2/8/2016,WDF2,320,,,W,
USW00094846,2/8/2016,TAVG,-6,H,,S,
USW00094846,2/8/2016,WT08,1,,,W,
USW00094846,2/8/2016,PRCP,5,,,W,2400
USW00094846,2/8/2016,TMAX,0,,,W,2400
USW00094846,2/8/2016,AWND,50,,,W,
USW00094846,2/8/2016,WSF5,112,,,W,
USW00094846,2/8/2016,TMIN,-66,,,W,2400
USW00094846,2/8/2016,WT01,1,,,W,
USW00094846,2/9/2016,TMIN,-105,,,W,2400
USW00094846,2/9/2016,WSF5,116,,,W,
USW00094846,2/9/2016,WT08,1,,,W,
USW00094846,2/9/2016,WDF5,330,,,W,
USW00094846,2/9/2016,TAVG,-71,H,,S,
USW00094846,2/9/2016,WSF2,89,,,W,
USW00094846,2/9/2016,WDF2,320,,,W,
USW00094846,2/9/2016,PRCP,5,,,W,2400
USW00094846,2/9/2016,SNOW,15,,,W,
USW00094846,2/9/2016,SNWD,30,,,W,2400
USW00094846,2/9/2016,WT01,1,,,W,
USW00094846,2/9/2016,TMAX,-60,,,W,2400
USW00094846,2/9/2016,AWND,65,,,W,
USW00094846,2/10/2016,TMAX,-77,,,W,2400
USW00094846,2/10/2016,TAVG,-102,H,,S,
USW00094846,2/10/2016,WDF5,320,,,W,
USW00094846,2/10/2016,WSF5,116,,,W,
USW00094846,2/10/2016,TMIN,-127,,,W,2400
USW00094846,2/10/2016,SNOW,0,,,W,
USW00094846,2/10/2016,AWND,51,,,W,
USW00094846,2/10/2016,PRCP,0,,,W,2400
USW00094846,2/10/2016,WSF2,94,,,W,
USW00094846,2/10/2016,SNWD,30,,,W,2400
USW00094846,2/10/2016,WDF2,320,,,W,
USW00094846,2/11/2016,WDF2,340,,,W,
USW00094846,2/11/2016,TMIN,-138,,,W,2400
USW00094846,2/11/2016,SNOW,0,,,W,
USW00094846,2/11/2016,WSF5,81,,,W,
USW00094846,2/11/2016,TAVG,-106,H,,S,
USW00094846,2/11/2016,PRCP,0,,,W,2400
USW00094846,2/11/2016,SNWD,0,,,W,2400
USW00094846,2/11/2016,AWND,32,,,W,
USW00094846,2/11/2016,TMAX,-60,,,W,2400
USW00094846,2/11/2016,WSF2,67,,,W,
USW00094846,2/11/2016,WDF5,340,,,W,
USW00094846,2/12/2016,AWND,76,,,W,
USW00094846,2/12/2016,WSF5,165,,,W,
USW00094846,2/12/2016,TMIN,-138,,,W,2400
USW00094846,2/12/2016,TAVG,-72,H,,S,
USW00094846,2/12/2016,TMAX,-49,,,W,2400
USW00094846,2/12/2016,WDF5,320,,,W,
USW00094846,2/12/2016,SNOW,0,T,,W,
USW00094846,2/12/2016,SNWD,0,,,W,2400
USW00094846,2/12/2016,WDF2,320,,,W,
USW00094846,2/12/2016,WSF2,134,,,W,
USW00094846,2/12/2016,PRCP,0,T,,W,2400
USW00094846,2/13/2016,WSF5,116,,,W,
USW00094846,2/13/2016,SNOW,0,,,W,
USW00094846,2/13/2016,WDF5,340,,,W,
USW00094846,2/13/2016,PRCP,0,,,W,2400
USW00094846,2/13/2016,SNWD,0,,,W,2400
USW00094846,2/13/2016,TAVG,-126,H,,S,
USW00094846,2/13/2016,AWND,40,,,W,
USW00094846,2/13/2016,TMAX,-82,,,W,2400
USW00094846,2/13/2016,WDF2,330,,,W,
USW00094846,2/13/2016,WSF2,94,,,W,
USW00094846,2/13/2016,TMIN,-166,,,W,2400
USW00094846,2/14/2016,AWND,53,,,W,
USW00094846,2/14/2016,WT02,1,,,W,
USW00094846,2/14/2016,WT08,1,,,W,
USW00094846,2/14/2016,TMIN,-127,,,W,2400
USW00094846,2/14/2016,TMAX,-77,,,W,2400
USW00094846,2/14/2016,TAVG,-101,H,,S,
USW00094846,2/14/2016,WT01,1,,,W,
USW00094846,2/14/2016,WSF2,98,,,W,
USW00094846,2/14/2016,WDF5,110,,,W,
USW00094846,2/14/2016,WDF2,130,,,W,
USW00094846,2/14/2016,SNOW,58,,,W,
USW00094846,2/14/2016,SNWD,0,,,W,2400
USW00094846,2/14/2016,WSF5,112,,,W,
USW00094846,2/14/2016,PRCP,25,,,W,2400
USW00094846,2/15/2016,TMIN,-77,,,W,2400
USW00094846,2/15/2016,WSF2,54,,,W,
USW00094846,2/15/2016,TAVG,-63,H,,S,
USW00094846,2/15/2016,SNWD,50,,,W,2400
USW00094846,2/15/2016,TMAX,-27,,,W,2400
USW00094846,2/15/2016,PRCP,3,,,W,2400
USW00094846,2/15/2016,WT06,1,,,W,
